"Year","Locationabbr","Locationdesc","Class","Topic","Question","Response","Break_Out","Break_Out_Category","Sample_Size","Data_value","Confidence_limit_Low","Confidence_limit_High","Display_order","Data_value_unit","Data_value_type","Data_Value_Footnote_Symbol","Data_Value_Footnote","DataSource","ClassId","TopicId","LocationID","BreakoutID","BreakOutCategoryID","QuestionID","ResponseID","GeoLocation"
2011,"DE","Delaware","Demographics","Disability status","Adults who are limited in any activities because of physical, mental, or emotional problems","Yes","Female","Sex","819",23.9,21.8,25.9,"5","%","Crude Prevalence","","","BRFSS","CLASS05","Topic19",10,"SEX2","CAT2","QLACTLM2","RESP046","    (39.008830667, -75.577741168)"
2011,"FL","Florida","Physical Activity","Aerobic Activity","Participated in 150 minutes or more of Aerobic Physical Activity per week (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","3,431",49.8,47.9,51.7,"5","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC01",12,"SEX2","CAT2","_PAINDEX","RESP046","    (28.932040377, -81.928960539)"
2011,"FL","Florida","Demographics","Disability status","Adults who are limited in any activities because of physical, mental, or emotional problems","Yes","Female","Sex","2,338",28.4,26.8,30.1,"5","%","Crude Prevalence","","","BRFSS","CLASS05","Topic19",12,"SEX2","CAT2","QLACTLM2","RESP046","    (28.932040377, -81.928960539)"
2011,"FL","Florida","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","1,092",17.6,16.1,19,"5","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC45",12,"SEX2","CAT2","_PASTAER","RESP046","    (28.932040377, -81.928960539)"
2011,"FL","Florida","Physical Activity","Exercise","During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","4,874",70.8,69.1,72.5,"5","%","Crude Prevalence","","","BRFSS","CLASS15","Topic23",12,"SEX2","CAT2","_TOTINDA","RESP046","    (28.932040377, -81.928960539)"
2011,"FL","Florida","Physical Activity","Strength Activity","Participated in muscle strengthening exercises two or more times per week (variable calculated from one or more BRFSS questions).","Yes","Female","Sex","1,520",23.6,22,25.2,"5","%","Crude Prevalence","","","BRFSS","CLASS15","Topic56",12,"SEX2","CAT2","_PASTRNG","RESP046","    (28.932040377, -81.928960539)"
2011,"GA","Georgia","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","922",16.8,15.3,18.2,"5","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC45",13,"SEX2","CAT2","_PASTAER","RESP046","    (32.839681093, -83.627580346)"
2011,"GA","Georgia","Physical Activity","Exercise","During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","4,230",70.4,68.6,72.1,"5","%","Crude Prevalence","","","BRFSS","CLASS15","Topic23",13,"SEX2","CAT2","_TOTINDA","RESP046","    (32.839681093, -83.627580346)"
2011,"GA","Georgia","Physical Activity","Strength Activity","Participated in muscle strengthening exercises two or more times per week (variable calculated from one or more BRFSS questions).","Yes","Female","Sex","1,333",23.8,22.1,25.5,"5","%","Crude Prevalence","","","BRFSS","CLASS15","Topic56",13,"SEX2","CAT2","_PASTRNG","RESP046","    (32.839681093, -83.627580346)"
2011,"GA","Georgia","Physical Activity","Aerobic Activity","Participated in 150 minutes or more of Aerobic Physical Activity per week (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","2,873",48.4,46.5,50.4,"5","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC01",13,"SEX2","CAT2","_PAINDEX","RESP046","    (32.839681093, -83.627580346)"
2011,"GA","Georgia","Demographics","Disability status","Adults who are limited in any activities because of physical, mental, or emotional problems","Yes","Female","Sex","1,831",25.6,24,27.1,"5","%","Crude Prevalence","","","BRFSS","CLASS05","Topic19",13,"SEX2","CAT2","QLACTLM2","RESP046","    (32.839681093, -83.627580346)"
2011,"GU","Guam","Physical Activity","Exercise","During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","652",60.2,56.5,64,"5","%","Crude Prevalence","","","BRFSS","CLASS15","Topic23",66,"SEX2","CAT2","_TOTINDA","RESP046","    (13.444304, 144.793731)"
2011,"GU","Guam","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","145",13.2,10.6,15.7,"5","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC45",66,"SEX2","CAT2","_PASTAER","RESP046","    (13.444304, 144.793731)"
2011,"GU","Guam","Physical Activity","Strength Activity","Participated in muscle strengthening exercises two or more times per week (variable calculated from one or more BRFSS questions).","Yes","Female","Sex","229",19.9,17,22.9,"5","%","Crude Prevalence","","","BRFSS","CLASS15","Topic56",66,"SEX2","CAT2","_PASTRNG","RESP046","    (13.444304, 144.793731)"
2011,"GU","Guam","Demographics","Disability status","Adults who are limited in any activities because of physical, mental, or emotional problems","Yes","Female","Sex","186",17.5,14.5,20.4,"5","%","Crude Prevalence","","","BRFSS","CLASS05","Topic19",66,"SEX2","CAT2","QLACTLM2","RESP046","    (13.444304, 144.793731)"
2011,"GU","Guam","Physical Activity","Aerobic Activity","Participated in 150 minutes or more of Aerobic Physical Activity per week (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","441",42.2,38.4,46,"5","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC01",66,"SEX2","CAT2","_PAINDEX","RESP046","    (13.444304, 144.793731)"
2011,"HI","Hawaii","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","861",17.2,15.6,18.8,"5","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC45",15,"SEX2","CAT2","_PASTAER","RESP046","    (21.304850435, -157.857749403)"
2011,"HI","Hawaii","Physical Activity","Strength Activity","Participated in muscle strengthening exercises two or more times per week (variable calculated from one or more BRFSS questions).","Yes","Female","Sex","1,129",23.3,21.5,25.1,"5","%","Crude Prevalence","","","BRFSS","CLASS15","Topic56",15,"SEX2","CAT2","_PASTRNG","RESP046","    (21.304850435, -157.857749403)"
2011,"HI","Hawaii","Physical Activity","Exercise","During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","3,260",75.6,73.5,77.7,"5","%","Crude Prevalence","","","BRFSS","CLASS15","Topic23",15,"SEX2","CAT2","_TOTINDA","RESP046","    (21.304850435, -157.857749403)"
2011,"HI","Hawaii","Physical Activity","Aerobic Activity","Participated in 150 minutes or more of Aerobic Physical Activity per week (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","2,493",54.6,52.2,57,"5","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC01",15,"SEX2","CAT2","_PAINDEX","RESP046","    (21.304850435, -157.857749403)"
2011,"HI","Hawaii","Demographics","Disability status","Adults who are limited in any activities because of physical, mental, or emotional problems","Yes","Female","Sex","1,030",19,17.3,20.6,"5","%","Crude Prevalence","","","BRFSS","CLASS05","Topic19",15,"SEX2","CAT2","QLACTLM2","RESP046","    (21.304850435, -157.857749403)"
2011,"IA","Iowa","Demographics","Disability status","Adults who are limited in any activities because of physical, mental, or emotional problems","Yes","Female","Sex","1,089",21.9,20.4,23.5,"5","%","Crude Prevalence","","","BRFSS","CLASS05","Topic19",19,"SEX2","CAT2","QLACTLM2","RESP046","    (42.469400913, -93.816490556)"
2011,"IA","Iowa","Physical Activity","Aerobic Activity","Participated in 150 minutes or more of Aerobic Physical Activity per week (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","1,974",47.7,45.7,49.7,"5","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC01",19,"SEX2","CAT2","_PAINDEX","RESP046","    (42.469400913, -93.816490556)"
2011,"IA","Iowa","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","614",15.4,14,16.8,"5","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC45",19,"SEX2","CAT2","_PASTAER","RESP046","    (42.469400913, -93.816490556)"
2011,"IA","Iowa","Physical Activity","Strength Activity","Participated in muscle strengthening exercises two or more times per week (variable calculated from one or more BRFSS questions).","Yes","Female","Sex","952",24.1,22.3,25.8,"5","%","Crude Prevalence","","","BRFSS","CLASS15","Topic56",19,"SEX2","CAT2","_PASTRNG","RESP046","    (42.469400913, -93.816490556)"
2011,"IA","Iowa","Physical Activity","Exercise","During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","3,026",75,73.3,76.7,"5","%","Crude Prevalence","","","BRFSS","CLASS15","Topic23",19,"SEX2","CAT2","_TOTINDA","RESP046","    (42.469400913, -93.816490556)"
2011,"ID","Idaho","Physical Activity","Aerobic Activity","Participated in 150 minutes or more of Aerobic Physical Activity per week (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","1,881",56.2,53.6,58.8,"5","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC01",16,"SEX2","CAT2","_PAINDEX","RESP046","    (43.682630005, -114.363730042)"
2011,"ID","Idaho","Physical Activity","Exercise","During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","2,673",77.8,75.6,80,"5","%","Crude Prevalence","","","BRFSS","CLASS15","Topic23",16,"SEX2","CAT2","_TOTINDA","RESP046","    (43.682630005, -114.363730042)"
2011,"ID","Idaho","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","659",21.6,19.4,23.8,"5","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC45",16,"SEX2","CAT2","_PASTAER","RESP046","    (43.682630005, -114.363730042)"
2011,"ID","Idaho","Physical Activity","Strength Activity","Participated in muscle strengthening exercises two or more times per week (variable calculated from one or more BRFSS questions).","Yes","Female","Sex","916",28,25.7,30.4,"5","%","Crude Prevalence","","","BRFSS","CLASS15","Topic56",16,"SEX2","CAT2","_PASTRNG","RESP046","    (43.682630005, -114.363730042)"
2011,"ID","Idaho","Demographics","Disability status","Adults who are limited in any activities because of physical, mental, or emotional problems","Yes","Female","Sex","1,116",27.5,25.3,29.7,"5","%","Crude Prevalence","","","BRFSS","CLASS05","Topic19",16,"SEX2","CAT2","QLACTLM2","RESP046","    (43.682630005, -114.363730042)"
2011,"IL","Illinois","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","570",19.9,17.8,22,"5","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC45",17,"SEX2","CAT2","_PASTAER","RESP046","    (40.485010283, -88.997710178)"
2011,"IL","Illinois","Physical Activity","Exercise","During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","2,268",73.1,70.9,75.3,"5","%","Crude Prevalence","","","BRFSS","CLASS15","Topic23",17,"SEX2","CAT2","_TOTINDA","RESP046","    (40.485010283, -88.997710178)"
2011,"IL","Illinois","Physical Activity","Aerobic Activity","Participated in 150 minutes or more of Aerobic Physical Activity per week (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","1,630",51.5,49,54.1,"5","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC01",17,"SEX2","CAT2","_PAINDEX","RESP046","    (40.485010283, -88.997710178)"
2011,"IL","Illinois","Physical Activity","Strength Activity","Participated in muscle strengthening exercises two or more times per week (variable calculated from one or more BRFSS questions).","Yes","Female","Sex","774",26.3,24.1,28.6,"5","%","Crude Prevalence","","","BRFSS","CLASS15","Topic56",17,"SEX2","CAT2","_PASTRNG","RESP046","    (40.485010283, -88.997710178)"
2011,"IL","Illinois","Demographics","Disability status","Adults who are limited in any activities because of physical, mental, or emotional problems","Yes","Female","Sex","882",23.2,21.2,25.2,"5","%","Crude Prevalence","","","BRFSS","CLASS05","Topic19",17,"SEX2","CAT2","QLACTLM2","RESP046","    (40.485010283, -88.997710178)"
2011,"IN","Indiana","Demographics","Disability status","Adults who are limited in any activities because of physical, mental, or emotional problems","Yes","Female","Sex","1,461",26.6,24.9,28.2,"5","%","Crude Prevalence","","","BRFSS","CLASS05","Topic19",18,"SEX2","CAT2","QLACTLM2","RESP046","    (39.766910452, -86.149960194)"
2011,"IN","Indiana","Physical Activity","Exercise","During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","3,304",70.7,69,72.5,"5","%","Crude Prevalence","","","BRFSS","CLASS15","Topic23",18,"SEX2","CAT2","_TOTINDA","RESP046","    (39.766910452, -86.149960194)"
2011,"IN","Indiana","Physical Activity","Aerobic Activity","Participated in 150 minutes or more of Aerobic Physical Activity per week (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","2,061",45.5,43.6,47.5,"5","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC01",18,"SEX2","CAT2","_PAINDEX","RESP046","    (39.766910452, -86.149960194)"
2011,"IN","Indiana","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","614",15.1,13.6,16.6,"5","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC45",18,"SEX2","CAT2","_PASTAER","RESP046","    (39.766910452, -86.149960194)"
2011,"IN","Indiana","Physical Activity","Strength Activity","Participated in muscle strengthening exercises two or more times per week (variable calculated from one or more BRFSS questions).","Yes","Female","Sex","975",22.8,21,24.5,"5","%","Crude Prevalence","","","BRFSS","CLASS15","Topic56",18,"SEX2","CAT2","_PASTRNG","RESP046","    (39.766910452, -86.149960194)"
2011,"KS","Kansas","Physical Activity","Aerobic Activity","Participated in 150 minutes or more of Aerobic Physical Activity per week (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","5,577",46.4,45.2,47.5,"5","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC01",20,"SEX2","CAT2","_PAINDEX","RESP046","    (38.3477403, -98.200781227)"
2011,"KS","Kansas","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","1,694",15.2,14.3,16.1,"5","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC45",20,"SEX2","CAT2","_PASTAER","RESP046","    (38.3477403, -98.200781227)"
2011,"KS","Kansas","Physical Activity","Strength Activity","Participated in muscle strengthening exercises two or more times per week (variable calculated from one or more BRFSS questions).","Yes","Female","Sex","2,440",21.1,20.1,22.1,"5","%","Crude Prevalence","","","BRFSS","CLASS15","Topic56",20,"SEX2","CAT2","_PASTRNG","RESP046","    (38.3477403, -98.200781227)"
2011,"KS","Kansas","Physical Activity","Exercise","During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","8,781",73.5,72.5,74.5,"5","%","Crude Prevalence","","","BRFSS","CLASS15","Topic23",20,"SEX2","CAT2","_TOTINDA","RESP046","    (38.3477403, -98.200781227)"
2011,"KS","Kansas","Demographics","Disability status","Adults who are limited in any activities because of physical, mental, or emotional problems","Yes","Female","Sex","3,693",25.2,24.3,26.2,"5","%","Crude Prevalence","","","BRFSS","CLASS05","Topic19",20,"SEX2","CAT2","QLACTLM2","RESP046","    (38.3477403, -98.200781227)"
2011,"KY","Kentucky","Physical Activity","Strength Activity","Participated in muscle strengthening exercises two or more times per week (variable calculated from one or more BRFSS questions).","Yes","Female","Sex","1,211",21.5,19.8,23.2,"5","%","Crude Prevalence","","","BRFSS","CLASS15","Topic56",21,"SEX2","CAT2","_PASTRNG","RESP046","    (37.645970271, -84.774971048)"
2011,"KY","Kentucky","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","757",13.7,12.3,15.2,"5","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC45",21,"SEX2","CAT2","_PASTAER","RESP046","    (37.645970271, -84.774971048)"
2011,"KY","Kentucky","Demographics","Disability status","Adults who are limited in any activities because of physical, mental, or emotional problems","Yes","Female","Sex","2,364",30.7,28.9,32.5,"5","%","Crude Prevalence","","","BRFSS","CLASS05","Topic19",21,"SEX2","CAT2","QLACTLM2","RESP046","    (37.645970271, -84.774971048)"
2011,"KY","Kentucky","Physical Activity","Exercise","During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","4,413",69.5,67.7,71.4,"5","%","Crude Prevalence","","","BRFSS","CLASS15","Topic23",21,"SEX2","CAT2","_TOTINDA","RESP046","    (37.645970271, -84.774971048)"
2011,"KY","Kentucky","Physical Activity","Aerobic Activity","Participated in 150 minutes or more of Aerobic Physical Activity per week (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","2,824",45.9,43.9,48,"5","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC01",21,"SEX2","CAT2","_PAINDEX","RESP046","    (37.645970271, -84.774971048)"
2011,"LA","Louisiana","Physical Activity","Aerobic Activity","Participated in 150 minutes or more of Aerobic Physical Activity per week (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","2,653",39,37.2,40.8,"5","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC01",22,"SEX2","CAT2","_PAINDEX","RESP046","    (31.312660644, -92.445680071)"
2011,"LA","Louisiana","Physical Activity","Exercise","During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","4,441",63,61.2,64.7,"5","%","Crude Prevalence","","","BRFSS","CLASS15","Topic23",22,"SEX2","CAT2","_TOTINDA","RESP046","    (31.312660644, -92.445680071)"
2011,"LA","Louisiana","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","735",12,10.8,13.3,"5","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC45",22,"SEX2","CAT2","_PASTAER","RESP046","    (31.312660644, -92.445680071)"
2011,"LA","Louisiana","Physical Activity","Strength Activity","Participated in muscle strengthening exercises two or more times per week (variable calculated from one or more BRFSS questions).","Yes","Female","Sex","1,183",17.8,16.4,19.2,"5","%","Crude Prevalence","","","BRFSS","CLASS15","Topic56",22,"SEX2","CAT2","_PASTRNG","RESP046","    (31.312660644, -92.445680071)"
2011,"LA","Louisiana","Demographics","Disability status","Adults who are limited in any activities because of physical, mental, or emotional problems","Yes","Female","Sex","2,278",27.2,25.6,28.7,"5","%","Crude Prevalence","","","BRFSS","CLASS05","Topic19",22,"SEX2","CAT2","QLACTLM2","RESP046","    (31.312660644, -92.445680071)"
2011,"MA","Massachusetts","Demographics","Disability status","Adults who are limited in any activities because of physical, mental, or emotional problems","Yes","Female","Sex","3,459",23.1,21.9,24.3,"5","%","Crude Prevalence","","","BRFSS","CLASS05","Topic19",25,"SEX2","CAT2","QLACTLM2","RESP046","    (42.27687047, -72.082690675)"
2011,"MA","Massachusetts","Physical Activity","Strength Activity","Participated in muscle strengthening exercises two or more times per week (variable calculated from one or more BRFSS questions).","Yes","Female","Sex","3,362",28.3,26.9,29.6,"5","%","Crude Prevalence","","","BRFSS","CLASS15","Topic56",25,"SEX2","CAT2","_PASTRNG","RESP046","    (42.27687047, -72.082690675)"
2011,"MA","Massachusetts","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","2,394",21.4,20.1,22.6,"5","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC45",25,"SEX2","CAT2","_PASTAER","RESP046","    (42.27687047, -72.082690675)"
2011,"MA","Massachusetts","Physical Activity","Exercise","During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","9,303",75.2,73.9,76.4,"5","%","Crude Prevalence","","","BRFSS","CLASS15","Topic23",25,"SEX2","CAT2","_TOTINDA","RESP046","    (42.27687047, -72.082690675)"
2011,"MA","Massachusetts","Physical Activity","Aerobic Activity","Participated in 150 minutes or more of Aerobic Physical Activity per week (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","6,515",54.3,52.8,55.9,"5","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC01",25,"SEX2","CAT2","_PAINDEX","RESP046","    (42.27687047, -72.082690675)"
2011,"MD","Maryland","Physical Activity","Aerobic Activity","Participated in 150 minutes or more of Aerobic Physical Activity per week (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","2,851",47.3,45.3,49.2,"5","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC01",24,"SEX2","CAT2","_PAINDEX","RESP046","    (39.290580964, -76.609260111)"
2011,"MD","Maryland","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","1,000",16.8,15.4,18.2,"5","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC45",24,"SEX2","CAT2","_PASTAER","RESP046","    (39.290580964, -76.609260111)"
2011,"MD","Maryland","Physical Activity","Strength Activity","Participated in muscle strengthening exercises two or more times per week (variable calculated from one or more BRFSS questions).","Yes","Female","Sex","1,487",24,22.4,25.6,"5","%","Crude Prevalence","","","BRFSS","CLASS15","Topic56",24,"SEX2","CAT2","_PASTRNG","RESP046","    (39.290580964, -76.609260111)"
2011,"MD","Maryland","Physical Activity","Exercise","During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","4,376",72.2,70.5,73.9,"5","%","Crude Prevalence","","","BRFSS","CLASS15","Topic23",24,"SEX2","CAT2","_TOTINDA","RESP046","    (39.290580964, -76.609260111)"
2011,"MD","Maryland","Demographics","Disability status","Adults who are limited in any activities because of physical, mental, or emotional problems","Yes","Female","Sex","1,641",23,21.5,24.6,"5","%","Crude Prevalence","","","BRFSS","CLASS05","Topic19",24,"SEX2","CAT2","QLACTLM2","RESP046","    (39.290580964, -76.609260111)"
2011,"ME","Maine","Physical Activity","Strength Activity","Participated in muscle strengthening exercises two or more times per week (variable calculated from one or more BRFSS questions).","Yes","Female","Sex","1,937",24.9,23.6,26.1,"5","%","Crude Prevalence","","","BRFSS","CLASS15","Topic56",23,"SEX2","CAT2","_PASTRNG","RESP046","    (45.254228894001, -68.985031336)"
2011,"ME","Maine","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","1,392",18.6,17.4,19.8,"5","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC45",23,"SEX2","CAT2","_PASTAER","RESP046","    (45.254228894001, -68.985031336)"
2011,"ME","Maine","Physical Activity","Aerobic Activity","Participated in 150 minutes or more of Aerobic Physical Activity per week (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","4,238",56,54.5,57.5,"5","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC01",23,"SEX2","CAT2","_PAINDEX","RESP046","    (45.254228894001, -68.985031336)"
2011,"ME","Maine","Physical Activity","Exercise","During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","5,975",77.2,75.9,78.4,"5","%","Crude Prevalence","","","BRFSS","CLASS15","Topic23",23,"SEX2","CAT2","_TOTINDA","RESP046","    (45.254228894001, -68.985031336)"
2011,"ME","Maine","Demographics","Disability status","Adults who are limited in any activities because of physical, mental, or emotional problems","Yes","Female","Sex","2,530",30,28.7,31.4,"5","%","Crude Prevalence","","","BRFSS","CLASS05","Topic19",23,"SEX2","CAT2","QLACTLM2","RESP046","    (45.254228894001, -68.985031336)"
2011,"MI","Michigan","Demographics","Disability status","Adults who are limited in any activities because of physical, mental, or emotional problems","Yes","Female","Sex","2,078",28.4,26.7,30,"5","%","Crude Prevalence","","","BRFSS","CLASS05","Topic19",26,"SEX2","CAT2","QLACTLM2","RESP046","    (44.661319543001, -84.71439027)"
2011,"MI","Michigan","Physical Activity","Exercise","During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","4,739",75,73.5,76.6,"5","%","Crude Prevalence","","","BRFSS","CLASS15","Topic23",26,"SEX2","CAT2","_TOTINDA","RESP046","    (44.661319543001, -84.71439027)"
2011,"MI","Michigan","Physical Activity","Aerobic Activity","Participated in 150 minutes or more of Aerobic Physical Activity per week (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","3,357",52.6,50.8,54.5,"5","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC01",26,"SEX2","CAT2","_PAINDEX","RESP046","    (44.661319543001, -84.71439027)"
2011,"MI","Michigan","Physical Activity","Strength Activity","Participated in muscle strengthening exercises two or more times per week (variable calculated from one or more BRFSS questions).","Yes","Female","Sex","1,508",24.2,22.6,25.8,"5","%","Crude Prevalence","","","BRFSS","CLASS15","Topic56",26,"SEX2","CAT2","_PASTRNG","RESP046","    (44.661319543001, -84.71439027)"
2011,"MI","Michigan","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","1,089",17.9,16.5,19.3,"5","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC45",26,"SEX2","CAT2","_PASTAER","RESP046","    (44.661319543001, -84.71439027)"
2011,"MN","Minnesota","Physical Activity","Strength Activity","Participated in muscle strengthening exercises two or more times per week (variable calculated from one or more BRFSS questions).","Yes","Female","Sex","2,308",27.5,26,28.9,"5","%","Crude Prevalence","","","BRFSS","CLASS15","Topic56",27,"SEX2","CAT2","_PASTRNG","RESP046","    (46.355648736, -94.794200503)"
2011,"MN","Minnesota","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","1,643",20.1,18.8,21.4,"5","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC45",27,"SEX2","CAT2","_PASTAER","RESP046","    (46.355648736, -94.794200503)"
2011,"MN","Minnesota","Physical Activity","Aerobic Activity","Participated in 150 minutes or more of Aerobic Physical Activity per week (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","4,415",52.6,50.9,54.2,"5","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC01",27,"SEX2","CAT2","_PAINDEX","RESP046","    (46.355648736, -94.794200503)"
2011,"MN","Minnesota","Physical Activity","Exercise","During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","6,518",78,76.6,79.3,"5","%","Crude Prevalence","","","BRFSS","CLASS15","Topic23",27,"SEX2","CAT2","_TOTINDA","RESP046","    (46.355648736, -94.794200503)"
2011,"MN","Minnesota","Demographics","Disability status","Adults who are limited in any activities because of physical, mental, or emotional problems","Yes","Female","Sex","2,090",22.3,21,23.5,"5","%","Crude Prevalence","","","BRFSS","CLASS05","Topic19",27,"SEX2","CAT2","QLACTLM2","RESP046","    (46.355648736, -94.794200503)"
2011,"MO","Missouri","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","499",16.2,14.3,18.1,"5","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC45",29,"SEX2","CAT2","_PASTAER","RESP046","    (38.635790776, -92.566300053)"
